database,filename,stage,nfiq2,error,scored_path,height,width,dtype
DB2_B,105_3.tif,stage3,61.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_4.tif,raw,56.0,,data\raw\DB2_B\105_4.tif,560,296,uint8
DB2_B,105_4.tif,step0,56.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_4.tif,stage1,51.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_4.tif,stage2,51.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_4.tif,stage3,53.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_5.tif,raw,31.0,,data\raw\DB2_B\105_5.tif,560,296,uint8
DB2_B,105_5.tif,step0,31.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_5.tif,stage1,21.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_5.tif,stage2,33.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_5.tif,stage3,30.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_6.tif,raw,52.0,,data\raw\DB2_B\105_6.tif,560,296,uint8
DB2_B,105_6.tif,step0,52.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_6.tif,stage1,49.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_6.tif,stage2,58.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_6.tif,stage3,62.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_7.tif,raw,32.0,,data\raw\DB2_B\105_7.tif,560,296,uint8
DB2_B,105_7.tif,step0,32.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_7.tif,stage1,36.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_7.tif,stage2,43.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_7.tif,stage3,56.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_8.tif,raw,38.0,,data\raw\DB2_B\105_8.tif,560,296,uint8
DB2_B,105_8.tif,step0,38.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_8.tif,stage1,38.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_8.tif,stage2,33.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,105_8.tif,stage3,49.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_1.tif,raw,44.0,,data\raw\DB2_B\106_1.tif,560,296,uint8
DB2_B,106_1.tif,step0,44.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_1.tif,stage1,44.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_1.tif,stage2,67.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_1.tif,stage3,63.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_2.tif,raw,68.0,,data\raw\DB2_B\106_2.tif,560,296,uint8
DB2_B,106_2.tif,step0,68.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_2.tif,stage1,66.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_2.tif,stage2,69.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_2.tif,stage3,64.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_3.tif,raw,66.0,,data\raw\DB2_B\106_3.tif,560,296,uint8
DB2_B,106_3.tif,step0,66.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_3.tif,stage1,52.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_3.tif,stage2,57.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_3.tif,stage3,59.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_4.tif,raw,52.0,,data\raw\DB2_B\106_4.tif,560,296,uint8
DB2_B,106_4.tif,step0,52.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_4.tif,stage1,37.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_4.tif,stage2,47.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_4.tif,stage3,56.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_5.tif,raw,55.0,,data\raw\DB2_B\106_5.tif,560,296,uint8
DB2_B,106_5.tif,step0,55.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_5.tif,stage1,49.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_5.tif,stage2,56.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_5.tif,stage3,65.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_6.tif,raw,43.0,,data\raw\DB2_B\106_6.tif,560,296,uint8
DB2_B,106_6.tif,step0,43.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_6.tif,stage1,56.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_6.tif,stage2,45.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_6.tif,stage3,53.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_7.tif,raw,59.0,,data\raw\DB2_B\106_7.tif,560,296,uint8
DB2_B,106_7.tif,step0,59.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_7.tif,stage1,58.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_7.tif,stage2,51.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_7.tif,stage3,53.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_8.tif,raw,50.0,,data\raw\DB2_B\106_8.tif,560,296,uint8
DB2_B,106_8.tif,step0,50.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_8.tif,stage1,56.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_8.tif,stage2,64.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,106_8.tif,stage3,73.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_1.tif,raw,36.0,,data\raw\DB2_B\107_1.tif,560,296,uint8
DB2_B,107_1.tif,step0,36.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_1.tif,stage1,54.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_1.tif,stage2,59.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_1.tif,stage3,71.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_2.tif,raw,64.0,,data\raw\DB2_B\107_2.tif,560,296,uint8
DB2_B,107_2.tif,step0,64.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_2.tif,stage1,66.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_2.tif,stage2,63.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_2.tif,stage3,71.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_3.tif,raw,74.0,,data\raw\DB2_B\107_3.tif,560,296,uint8
DB2_B,107_3.tif,step0,74.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_3.tif,stage1,75.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_3.tif,stage2,70.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_3.tif,stage3,82.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_4.tif,raw,64.0,,data\raw\DB2_B\107_4.tif,560,296,uint8
DB2_B,107_4.tif,step0,64.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_4.tif,stage1,66.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_4.tif,stage2,71.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_4.tif,stage3,70.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_5.tif,raw,34.0,,data\raw\DB2_B\107_5.tif,560,296,uint8
DB2_B,107_5.tif,step0,34.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_5.tif,stage1,37.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_5.tif,stage2,37.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_5.tif,stage3,47.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_6.tif,raw,33.0,,data\raw\DB2_B\107_6.tif,560,296,uint8
DB2_B,107_6.tif,step0,33.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_6.tif,stage1,45.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_6.tif,stage2,38.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_6.tif,stage3,55.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_7.tif,raw,53.0,,data\raw\DB2_B\107_7.tif,560,296,uint8
DB2_B,107_7.tif,step0,53.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_7.tif,stage1,52.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_7.tif,stage2,60.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_7.tif,stage3,66.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_8.tif,raw,66.0,,data\raw\DB2_B\107_8.tif,560,296,uint8
DB2_B,107_8.tif,step0,66.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_8.tif,stage1,69.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_8.tif,stage2,61.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,107_8.tif,stage3,72.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_1.tif,raw,61.0,,data\raw\DB2_B\108_1.tif,560,296,uint8
DB2_B,108_1.tif,step0,61.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_1.tif,stage1,66.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_1.tif,stage2,63.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_1.tif,stage3,68.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_2.tif,raw,58.0,,data\raw\DB2_B\108_2.tif,560,296,uint8
DB2_B,108_2.tif,step0,58.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_2.tif,stage1,69.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_2.tif,stage2,80.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_2.tif,stage3,80.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_3.tif,raw,46.0,,data\raw\DB2_B\108_3.tif,560,296,uint8
DB2_B,108_3.tif,step0,46.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_3.tif,stage1,44.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_3.tif,stage2,40.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_3.tif,stage3,46.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_4.tif,raw,55.0,,data\raw\DB2_B\108_4.tif,560,296,uint8
DB2_B,108_4.tif,step0,55.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_4.tif,stage1,66.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_4.tif,stage2,68.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_4.tif,stage3,66.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_5.tif,raw,52.0,,data\raw\DB2_B\108_5.tif,560,296,uint8
DB2_B,108_5.tif,step0,52.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_5.tif,stage1,49.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_5.tif,stage2,49.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_5.tif,stage3,57.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_6.tif,raw,58.0,,data\raw\DB2_B\108_6.tif,560,296,uint8
DB2_B,108_6.tif,step0,58.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_6.tif,stage1,59.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_6.tif,stage2,58.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_6.tif,stage3,59.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_7.tif,raw,68.0,,data\raw\DB2_B\108_7.tif,560,296,uint8
DB2_B,108_7.tif,step0,68.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_7.tif,stage1,64.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_7.tif,stage2,62.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_7.tif,stage3,60.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_8.tif,raw,35.0,,data\raw\DB2_B\108_8.tif,560,296,uint8
DB2_B,108_8.tif,step0,35.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_8.tif,stage1,42.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_8.tif,stage2,45.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,108_8.tif,stage3,60.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_1.tif,raw,32.0,,data\raw\DB2_B\109_1.tif,560,296,uint8
DB2_B,109_1.tif,step0,32.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_1.tif,stage1,26.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_1.tif,stage2,25.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_1.tif,stage3,23.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_2.tif,raw,47.0,,data\raw\DB2_B\109_2.tif,560,296,uint8
DB2_B,109_2.tif,step0,47.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_2.tif,stage1,44.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_2.tif,stage2,42.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_2.tif,stage3,51.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_3.tif,raw,48.0,,data\raw\DB2_B\109_3.tif,560,296,uint8
DB2_B,109_3.tif,step0,48.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_3.tif,stage1,43.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_3.tif,stage2,61.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_3.tif,stage3,62.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_4.tif,raw,41.0,,data\raw\DB2_B\109_4.tif,560,296,uint8
DB2_B,109_4.tif,step0,41.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_4.tif,stage1,63.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_4.tif,stage2,54.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_4.tif,stage3,46.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_5.tif,raw,52.0,,data\raw\DB2_B\109_5.tif,560,296,uint8
DB2_B,109_5.tif,step0,52.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_5.tif,stage1,50.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_5.tif,stage2,50.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_5.tif,stage3,44.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_6.tif,raw,17.0,,data\raw\DB2_B\109_6.tif,560,296,uint8
DB2_B,109_6.tif,step0,17.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_6.tif,stage1,24.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_6.tif,stage2,33.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_6.tif,stage3,33.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_7.tif,raw,21.0,,data\raw\DB2_B\109_7.tif,560,296,uint8
DB2_B,109_7.tif,step0,21.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_7.tif,stage1,29.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_7.tif,stage2,44.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_7.tif,stage3,46.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_8.tif,raw,9.0,,data\raw\DB2_B\109_8.tif,560,296,uint8
DB2_B,109_8.tif,step0,9.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_8.tif,stage1,16.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_8.tif,stage2,10.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,109_8.tif,stage3,14.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_1.tif,raw,47.0,,data\raw\DB2_B\110_1.tif,560,296,uint8
DB2_B,110_1.tif,step0,47.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_1.tif,stage1,42.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_1.tif,stage2,45.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_1.tif,stage3,55.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_2.tif,raw,43.0,,data\raw\DB2_B\110_2.tif,560,296,uint8
DB2_B,110_2.tif,step0,43.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_2.tif,stage1,34.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_2.tif,stage2,35.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_2.tif,stage3,43.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_3.tif,raw,33.0,,data\raw\DB2_B\110_3.tif,560,296,uint8
DB2_B,110_3.tif,step0,33.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_3.tif,stage1,34.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_3.tif,stage2,44.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_3.tif,stage3,42.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_4.tif,raw,30.0,,data\raw\DB2_B\110_4.tif,560,296,uint8
DB2_B,110_4.tif,step0,30.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_4.tif,stage1,32.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_4.tif,stage2,26.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_4.tif,stage3,38.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_5.tif,raw,33.0,,data\raw\DB2_B\110_5.tif,560,296,uint8
DB2_B,110_5.tif,step0,33.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_5.tif,stage1,24.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_5.tif,stage2,28.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_5.tif,stage3,31.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_6.tif,raw,24.0,,data\raw\DB2_B\110_6.tif,560,296,uint8
DB2_B,110_6.tif,step0,24.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_6.tif,stage1,27.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_6.tif,stage2,17.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_6.tif,stage3,29.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_7.tif,raw,26.0,,data\raw\DB2_B\110_7.tif,560,296,uint8
DB2_B,110_7.tif,step0,26.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_7.tif,stage1,26.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_7.tif,stage2,37.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_7.tif,stage3,46.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_8.tif,raw,10.0,,data\raw\DB2_B\110_8.tif,560,296,uint8
DB2_B,110_8.tif,step0,10.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_8.tif,stage1,8.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_8.tif,stage2,15.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB2_B,110_8.tif,stage3,23.0,,temporary original-size grayscale uint8 TIFF,560,296,uint8
DB3_B,101_1.tif,raw,40.0,,data\raw\DB3_B\101_1.tif,300,300,uint8
DB3_B,101_1.tif,step0,40.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_1.tif,stage1,31.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_1.tif,stage2,34.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_1.tif,stage3,51.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_2.tif,raw,32.0,,data\raw\DB3_B\101_2.tif,300,300,uint8
DB3_B,101_2.tif,step0,32.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_2.tif,stage1,39.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_2.tif,stage2,36.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_2.tif,stage3,51.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_3.tif,raw,38.0,,data\raw\DB3_B\101_3.tif,300,300,uint8
DB3_B,101_3.tif,step0,38.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_3.tif,stage1,38.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_3.tif,stage2,38.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_3.tif,stage3,43.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_4.tif,raw,17.0,,data\raw\DB3_B\101_4.tif,300,300,uint8
DB3_B,101_4.tif,step0,17.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_4.tif,stage1,10.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_4.tif,stage2,32.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_4.tif,stage3,36.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_5.tif,raw,42.0,,data\raw\DB3_B\101_5.tif,300,300,uint8
DB3_B,101_5.tif,step0,42.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_5.tif,stage1,49.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_5.tif,stage2,32.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_5.tif,stage3,44.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_6.tif,raw,38.0,,data\raw\DB3_B\101_6.tif,300,300,uint8
DB3_B,101_6.tif,step0,38.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_6.tif,stage1,39.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_6.tif,stage2,31.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_6.tif,stage3,33.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_7.tif,raw,30.0,,data\raw\DB3_B\101_7.tif,300,300,uint8
DB3_B,101_7.tif,step0,30.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_7.tif,stage1,35.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_7.tif,stage2,39.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_7.tif,stage3,43.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_8.tif,raw,20.0,,data\raw\DB3_B\101_8.tif,300,300,uint8
DB3_B,101_8.tif,step0,20.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_8.tif,stage1,33.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_8.tif,stage2,30.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,101_8.tif,stage3,38.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_1.tif,raw,21.0,,data\raw\DB3_B\102_1.tif,300,300,uint8
DB3_B,102_1.tif,step0,21.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_1.tif,stage1,34.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_1.tif,stage2,42.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_1.tif,stage3,53.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_2.tif,raw,19.0,,data\raw\DB3_B\102_2.tif,300,300,uint8
DB3_B,102_2.tif,step0,19.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_2.tif,stage1,24.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_2.tif,stage2,32.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_2.tif,stage3,30.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_3.tif,raw,21.0,,data\raw\DB3_B\102_3.tif,300,300,uint8
DB3_B,102_3.tif,step0,21.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_3.tif,stage1,15.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_3.tif,stage2,26.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_3.tif,stage3,45.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_4.tif,raw,26.0,,data\raw\DB3_B\102_4.tif,300,300,uint8
DB3_B,102_4.tif,step0,26.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_4.tif,stage1,31.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_4.tif,stage2,37.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_4.tif,stage3,50.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
DB3_B,102_5.tif,raw,44.0,,data\raw\DB3_B\102_5.tif,300,300,uint8
DB3_B,102_5.tif,step0,44.0,,temporary original-size grayscale uint8 TIFF,300,300,uint8
