variant,db,file,raw_nfiq2,raw_error,final_nfiq2,final_error,delta_final
v2a_minus_p1,DB3_B,103_8.tif,20.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,103_8.tif,20.0,,35.0,,15.0
v2a_minus_p6,DB3_B,103_8.tif,20.0,,47.0,,27.0
v2b_minus_p1,DB3_B,103_8.tif,20.0,,31.0,,11.0
v2b_minus_p2,DB3_B,103_8.tif,20.0,,32.0,,12.0
v2b_minus_p6,DB3_B,103_8.tif,20.0,,32.0,,12.0
v2a_minus_p1,DB3_B,104_1.tif,34.0,,52.0,,18.0
v2a_minus_p2,DB3_B,104_1.tif,34.0,,43.0,,9.0
v2a_minus_p6,DB3_B,104_1.tif,34.0,,37.0,,3.0
v2b_minus_p1,DB3_B,104_1.tif,34.0,,58.0,,24.0
v2b_minus_p2,DB3_B,104_1.tif,34.0,,59.0,,25.0
v2b_minus_p6,DB3_B,104_1.tif,34.0,,48.0,,14.0
v2a_minus_p1,DB3_B,104_2.tif,34.0,,39.0,,5.0
v2a_minus_p2,DB3_B,104_2.tif,34.0,,43.0,,9.0
v2a_minus_p6,DB3_B,104_2.tif,34.0,,52.0,,18.0
v2b_minus_p1,DB3_B,104_2.tif,34.0,,53.0,,19.0
v2b_minus_p2,DB3_B,104_2.tif,34.0,,52.0,,18.0
v2b_minus_p6,DB3_B,104_2.tif,34.0,,56.0,,22.0
v2a_minus_p1,DB3_B,104_3.tif,19.0,,44.0,,25.0
v2a_minus_p2,DB3_B,104_3.tif,19.0,,33.0,,14.0
v2a_minus_p6,DB3_B,104_3.tif,19.0,,35.0,,16.0
v2b_minus_p1,DB3_B,104_3.tif,19.0,,52.0,,33.0
v2b_minus_p2,DB3_B,104_3.tif,19.0,,51.0,,32.0
v2b_minus_p6,DB3_B,104_3.tif,19.0,,42.0,,23.0
v2a_minus_p1,DB3_B,104_4.tif,18.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,104_4.tif,18.0,,23.0,,5.0
v2a_minus_p6,DB3_B,104_4.tif,18.0,,43.0,,25.0
v2b_minus_p1,DB3_B,104_4.tif,18.0,,24.0,,6.0
v2b_minus_p2,DB3_B,104_4.tif,18.0,,19.0,,1.0
v2b_minus_p6,DB3_B,104_4.tif,18.0,,20.0,,2.0
v2a_minus_p1,DB3_B,104_5.tif,39.0,,62.0,,23.0
v2a_minus_p2,DB3_B,104_5.tif,39.0,,67.0,,28.0
v2a_minus_p6,DB3_B,104_5.tif,39.0,,78.0,,39.0
v2b_minus_p1,DB3_B,104_5.tif,39.0,,58.0,,19.0
v2b_minus_p2,DB3_B,104_5.tif,39.0,,51.0,,12.0
v2b_minus_p6,DB3_B,104_5.tif,39.0,,48.0,,9.0
v2a_minus_p1,DB3_B,104_6.tif,26.0,,45.0,,19.0
v2a_minus_p2,DB3_B,104_6.tif,26.0,,37.0,,11.0
v2a_minus_p6,DB3_B,104_6.tif,26.0,,38.0,,12.0
v2b_minus_p1,DB3_B,104_6.tif,26.0,,41.0,,15.0
v2b_minus_p2,DB3_B,104_6.tif,26.0,,49.0,,23.0
v2b_minus_p6,DB3_B,104_6.tif,26.0,,40.0,,14.0
v2a_minus_p1,DB3_B,104_7.tif,23.0,,41.0,,18.0
v2a_minus_p2,DB3_B,104_7.tif,23.0,,32.0,,9.0
v2a_minus_p6,DB3_B,104_7.tif,23.0,,39.0,,16.0
v2b_minus_p1,DB3_B,104_7.tif,23.0,,32.0,,9.0
v2b_minus_p2,DB3_B,104_7.tif,23.0,,39.0,,16.0
v2b_minus_p6,DB3_B,104_7.tif,23.0,,33.0,,10.0
v2a_minus_p1,DB3_B,104_8.tif,26.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,104_8.tif,26.0,,33.0,,7.0
v2a_minus_p6,DB3_B,104_8.tif,26.0,,44.0,,18.0
v2b_minus_p1,DB3_B,104_8.tif,26.0,,33.0,,7.0
v2b_minus_p2,DB3_B,104_8.tif,26.0,,35.0,,9.0
v2b_minus_p6,DB3_B,104_8.tif,26.0,,25.0,,-1.0
v2a_minus_p1,DB3_B,105_1.tif,15.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,105_1.tif,15.0,,39.0,,24.0
v2a_minus_p6,DB3_B,105_1.tif,15.0,,52.0,,37.0
v2b_minus_p1,DB3_B,105_1.tif,15.0,,23.0,,8.0
v2b_minus_p2,DB3_B,105_1.tif,15.0,,38.0,,23.0
v2b_minus_p6,DB3_B,105_1.tif,15.0,,29.0,,14.0
v2a_minus_p1,DB3_B,105_2.tif,20.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,105_2.tif,20.0,,44.0,,24.0
v2a_minus_p6,DB3_B,105_2.tif,20.0,,39.0,,19.0
v2b_minus_p1,DB3_B,105_2.tif,20.0,,25.0,,5.0
v2b_minus_p2,DB3_B,105_2.tif,20.0,,37.0,,17.0
v2b_minus_p6,DB3_B,105_2.tif,20.0,,29.0,,9.0
v2a_minus_p1,DB3_B,105_3.tif,18.0,,49.0,,31.0
v2a_minus_p2,DB3_B,105_3.tif,18.0,,39.0,,21.0
v2a_minus_p6,DB3_B,105_3.tif,18.0,,58.0,,40.0
v2b_minus_p1,DB3_B,105_3.tif,18.0,,40.0,,22.0
v2b_minus_p2,DB3_B,105_3.tif,18.0,,40.0,,22.0
v2b_minus_p6,DB3_B,105_3.tif,18.0,,37.0,,19.0
v2a_minus_p1,DB3_B,105_4.tif,48.0,,55.0,,7.0
v2a_minus_p2,DB3_B,105_4.tif,48.0,,52.0,,4.0
v2a_minus_p6,DB3_B,105_4.tif,48.0,,56.0,,8.0
v2b_minus_p1,DB3_B,105_4.tif,48.0,,43.0,,-5.0
v2b_minus_p2,DB3_B,105_4.tif,48.0,,53.0,,5.0
v2b_minus_p6,DB3_B,105_4.tif,48.0,,47.0,,-1.0
v2a_minus_p1,DB3_B,105_5.tif,35.0,,50.0,,15.0
v2a_minus_p2,DB3_B,105_5.tif,35.0,,57.0,,22.0
v2a_minus_p6,DB3_B,105_5.tif,35.0,,53.0,,18.0
v2b_minus_p1,DB3_B,105_5.tif,35.0,,44.0,,9.0
v2b_minus_p2,DB3_B,105_5.tif,35.0,,58.0,,23.0
v2b_minus_p6,DB3_B,105_5.tif,35.0,,58.0,,23.0
v2a_minus_p1,DB3_B,105_6.tif,33.0,,50.0,,17.0
v2a_minus_p2,DB3_B,105_6.tif,33.0,,52.0,,19.0
v2a_minus_p6,DB3_B,105_6.tif,33.0,,59.0,,26.0
v2b_minus_p1,DB3_B,105_6.tif,33.0,,50.0,,17.0
v2b_minus_p2,DB3_B,105_6.tif,33.0,,54.0,,21.0
v2b_minus_p6,DB3_B,105_6.tif,33.0,,52.0,,19.0
v2a_minus_p1,DB3_B,105_7.tif,32.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,105_7.tif,32.0,,44.0,,12.0
v2a_minus_p6,DB3_B,105_7.tif,32.0,,42.0,,10.0
v2b_minus_p1,DB3_B,105_7.tif,32.0,,33.0,,1.0
v2b_minus_p2,DB3_B,105_7.tif,32.0,,45.0,,13.0
v2b_minus_p6,DB3_B,105_7.tif,32.0,,34.0,,2.0
v2a_minus_p1,DB3_B,105_8.tif,32.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,105_8.tif,32.0,,47.0,,15.0
v2a_minus_p6,DB3_B,105_8.tif,32.0,,41.0,,9.0
v2b_minus_p1,DB3_B,105_8.tif,32.0,,34.0,,2.0
v2b_minus_p2,DB3_B,105_8.tif,32.0,,33.0,,1.0
v2b_minus_p6,DB3_B,105_8.tif,32.0,,36.0,,4.0
v2a_minus_p1,DB3_B,106_1.tif,34.0,,48.0,,14.0
v2a_minus_p2,DB3_B,106_1.tif,34.0,,49.0,,15.0
v2a_minus_p6,DB3_B,106_1.tif,34.0,,52.0,,18.0
v2b_minus_p1,DB3_B,106_1.tif,34.0,,56.0,,22.0
v2b_minus_p2,DB3_B,106_1.tif,34.0,,51.0,,17.0
v2b_minus_p6,DB3_B,106_1.tif,34.0,,54.0,,20.0
v2a_minus_p1,DB3_B,106_2.tif,32.0,,45.0,,13.0
v2a_minus_p2,DB3_B,106_2.tif,32.0,,34.0,,2.0
v2a_minus_p6,DB3_B,106_2.tif,32.0,,42.0,,10.0
v2b_minus_p1,DB3_B,106_2.tif,32.0,,54.0,,22.0
v2b_minus_p2,DB3_B,106_2.tif,32.0,,60.0,,28.0
v2b_minus_p6,DB3_B,106_2.tif,32.0,,48.0,,16.0
v2a_minus_p1,DB3_B,106_3.tif,29.0,,49.0,,20.0
v2a_minus_p2,DB3_B,106_3.tif,29.0,,48.0,,19.0
v2a_minus_p6,DB3_B,106_3.tif,29.0,,40.0,,11.0
v2b_minus_p1,DB3_B,106_3.tif,29.0,,49.0,,20.0
v2b_minus_p2,DB3_B,106_3.tif,29.0,,51.0,,22.0
v2b_minus_p6,DB3_B,106_3.tif,29.0,,53.0,,24.0
v2a_minus_p1,DB3_B,106_4.tif,40.0,,49.0,,9.0
v2a_minus_p2,DB3_B,106_4.tif,40.0,,32.0,,-8.0
v2a_minus_p6,DB3_B,106_4.tif,40.0,,50.0,,10.0
v2b_minus_p1,DB3_B,106_4.tif,40.0,,52.0,,12.0
v2b_minus_p2,DB3_B,106_4.tif,40.0,,61.0,,21.0
v2b_minus_p6,DB3_B,106_4.tif,40.0,,58.0,,18.0
v2a_minus_p1,DB3_B,106_5.tif,19.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,106_5.tif,19.0,,32.0,,13.0
v2a_minus_p6,DB3_B,106_5.tif,19.0,,46.0,,27.0
v2b_minus_p1,DB3_B,106_5.tif,19.0,,37.0,,18.0
v2b_minus_p2,DB3_B,106_5.tif,19.0,,33.0,,14.0
v2b_minus_p6,DB3_B,106_5.tif,19.0,,30.0,,11.0
v2a_minus_p1,DB3_B,106_6.tif,22.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,106_6.tif,22.0,,24.0,,2.0
v2a_minus_p6,DB3_B,106_6.tif,22.0,,50.0,,28.0
v2b_minus_p1,DB3_B,106_6.tif,22.0,,25.0,,3.0
v2b_minus_p2,DB3_B,106_6.tif,22.0,,29.0,,7.0
v2b_minus_p6,DB3_B,106_6.tif,22.0,,24.0,,2.0
v2a_minus_p1,DB3_B,106_7.tif,14.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,106_7.tif,14.0,,19.0,,5.0
v2a_minus_p6,DB3_B,106_7.tif,14.0,,37.0,,23.0
v2b_minus_p1,DB3_B,106_7.tif,14.0,,19.0,,5.0
v2b_minus_p2,DB3_B,106_7.tif,14.0,,17.0,,3.0
v2b_minus_p6,DB3_B,106_7.tif,14.0,,17.0,,3.0
v2a_minus_p1,DB3_B,106_8.tif,9.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,106_8.tif,9.0,,12.0,,3.0
v2a_minus_p6,DB3_B,106_8.tif,9.0,,26.0,,17.0
v2b_minus_p1,DB3_B,106_8.tif,9.0,,8.0,,-1.0
v2b_minus_p2,DB3_B,106_8.tif,9.0,,8.0,,-1.0
v2b_minus_p6,DB3_B,106_8.tif,9.0,,4.0,,-5.0
v2a_minus_p1,DB3_B,107_1.tif,29.0,,48.0,,19.0
v2a_minus_p2,DB3_B,107_1.tif,29.0,,47.0,,18.0
v2a_minus_p6,DB3_B,107_1.tif,29.0,,36.0,,7.0
v2b_minus_p1,DB3_B,107_1.tif,29.0,,42.0,,13.0
v2b_minus_p2,DB3_B,107_1.tif,29.0,,52.0,,23.0
v2b_minus_p6,DB3_B,107_1.tif,29.0,,45.0,,16.0
v2a_minus_p1,DB3_B,107_2.tif,14.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,107_2.tif,14.0,,40.0,,26.0
v2a_minus_p6,DB3_B,107_2.tif,14.0,,52.0,,38.0
v2b_minus_p1,DB3_B,107_2.tif,14.0,,37.0,,23.0
v2b_minus_p2,DB3_B,107_2.tif,14.0,,32.0,,18.0
v2b_minus_p6,DB3_B,107_2.tif,14.0,,29.0,,15.0
v2a_minus_p1,DB3_B,107_3.tif,16.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,107_3.tif,16.0,,41.0,,25.0
v2a_minus_p6,DB3_B,107_3.tif,16.0,,52.0,,36.0
v2b_minus_p1,DB3_B,107_3.tif,16.0,,26.0,,10.0
v2b_minus_p2,DB3_B,107_3.tif,16.0,,35.0,,19.0
v2b_minus_p6,DB3_B,107_3.tif,16.0,,30.0,,14.0
v2a_minus_p1,DB3_B,107_4.tif,32.0,,50.0,,18.0
v2a_minus_p2,DB3_B,107_4.tif,32.0,,25.0,,-7.0
v2a_minus_p6,DB3_B,107_4.tif,32.0,,41.0,,9.0
v2b_minus_p1,DB3_B,107_4.tif,32.0,,39.0,,7.0
v2b_minus_p2,DB3_B,107_4.tif,32.0,,50.0,,18.0
v2b_minus_p6,DB3_B,107_4.tif,32.0,,44.0,,12.0
v2a_minus_p1,DB3_B,107_5.tif,26.0,,54.0,,28.0
v2a_minus_p2,DB3_B,107_5.tif,26.0,,33.0,,7.0
v2a_minus_p6,DB3_B,107_5.tif,26.0,,54.0,,28.0
v2b_minus_p1,DB3_B,107_5.tif,26.0,,36.0,,10.0
v2b_minus_p2,DB3_B,107_5.tif,26.0,,51.0,,25.0
v2b_minus_p6,DB3_B,107_5.tif,26.0,,33.0,,7.0
v2a_minus_p1,DB3_B,107_6.tif,16.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,107_6.tif,16.0,,38.0,,22.0
v2a_minus_p6,DB3_B,107_6.tif,16.0,,54.0,,38.0
v2b_minus_p1,DB3_B,107_6.tif,16.0,,33.0,,17.0
v2b_minus_p2,DB3_B,107_6.tif,16.0,,45.0,,29.0
v2b_minus_p6,DB3_B,107_6.tif,16.0,,23.0,,7.0
v2a_minus_p1,DB3_B,107_7.tif,12.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,107_7.tif,12.0,,13.0,,1.0
v2a_minus_p6,DB3_B,107_7.tif,12.0,,31.0,,19.0
v2b_minus_p1,DB3_B,107_7.tif,12.0,,19.0,,7.0
v2b_minus_p2,DB3_B,107_7.tif,12.0,,25.0,,13.0
v2b_minus_p6,DB3_B,107_7.tif,12.0,,18.0,,6.0
v2a_minus_p1,DB3_B,107_8.tif,9.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,107_8.tif,9.0,,11.0,,2.0
v2a_minus_p6,DB3_B,107_8.tif,9.0,,28.0,,19.0
v2b_minus_p1,DB3_B,107_8.tif,9.0,,15.0,,6.0
v2b_minus_p2,DB3_B,107_8.tif,9.0,,15.0,,6.0
v2b_minus_p6,DB3_B,107_8.tif,9.0,,16.0,,7.0
v2a_minus_p1,DB3_B,108_1.tif,33.0,,36.0,,3.0
v2a_minus_p2,DB3_B,108_1.tif,33.0,,29.0,,-4.0
v2a_minus_p6,DB3_B,108_1.tif,33.0,,20.0,,-13.0
v2b_minus_p1,DB3_B,108_1.tif,33.0,,35.0,,2.0
v2b_minus_p2,DB3_B,108_1.tif,33.0,,35.0,,2.0
v2b_minus_p6,DB3_B,108_1.tif,33.0,,45.0,,12.0
v2a_minus_p1,DB3_B,108_2.tif,24.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,108_2.tif,24.0,,22.0,,-2.0
v2a_minus_p6,DB3_B,108_2.tif,24.0,,22.0,,-2.0
v2b_minus_p1,DB3_B,108_2.tif,24.0,,24.0,,0.0
v2b_minus_p2,DB3_B,108_2.tif,24.0,,23.0,,-1.0
v2b_minus_p6,DB3_B,108_2.tif,24.0,,25.0,,1.0
v2a_minus_p1,DB3_B,108_3.tif,5.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,108_3.tif,5.0,,15.0,,10.0
v2a_minus_p6,DB3_B,108_3.tif,5.0,,26.0,,21.0
v2b_minus_p1,DB3_B,108_3.tif,5.0,,21.0,,16.0
v2b_minus_p2,DB3_B,108_3.tif,5.0,,18.0,,13.0
v2b_minus_p6,DB3_B,108_3.tif,5.0,,13.0,,8.0
v2a_minus_p1,DB3_B,108_4.tif,9.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,108_4.tif,9.0,,12.0,,3.0
v2a_minus_p6,DB3_B,108_4.tif,9.0,,17.0,,8.0
v2b_minus_p1,DB3_B,108_4.tif,9.0,,18.0,,9.0
v2b_minus_p2,DB3_B,108_4.tif,9.0,,23.0,,14.0
v2b_minus_p6,DB3_B,108_4.tif,9.0,,12.0,,3.0
v2a_minus_p1,DB3_B,108_5.tif,27.0,,36.0,,9.0
v2a_minus_p2,DB3_B,108_5.tif,27.0,,47.0,,20.0
v2a_minus_p6,DB3_B,108_5.tif,27.0,,46.0,,19.0
v2b_minus_p1,DB3_B,108_5.tif,27.0,,35.0,,8.0
v2b_minus_p2,DB3_B,108_5.tif,27.0,,42.0,,15.0
v2b_minus_p6,DB3_B,108_5.tif,27.0,,37.0,,10.0
v2a_minus_p1,DB3_B,108_6.tif,37.0,,26.0,,-11.0
v2a_minus_p2,DB3_B,108_6.tif,37.0,,33.0,,-4.0
v2a_minus_p6,DB3_B,108_6.tif,37.0,,29.0,,-8.0
v2b_minus_p1,DB3_B,108_6.tif,37.0,,44.0,,7.0
v2b_minus_p2,DB3_B,108_6.tif,37.0,,36.0,,-1.0
v2b_minus_p6,DB3_B,108_6.tif,37.0,,28.0,,-9.0
v2a_minus_p1,DB3_B,108_7.tif,18.0,,32.0,,14.0
v2a_minus_p2,DB3_B,108_7.tif,18.0,,41.0,,23.0
v2a_minus_p6,DB3_B,108_7.tif,18.0,,45.0,,27.0
v2b_minus_p1,DB3_B,108_7.tif,18.0,,30.0,,12.0
v2b_minus_p2,DB3_B,108_7.tif,18.0,,36.0,,18.0
v2b_minus_p6,DB3_B,108_7.tif,18.0,,35.0,,17.0
v2a_minus_p1,DB3_B,108_8.tif,19.0,,34.0,,15.0
v2a_minus_p2,DB3_B,108_8.tif,19.0,,26.0,,7.0
v2a_minus_p6,DB3_B,108_8.tif,19.0,,30.0,,11.0
v2b_minus_p1,DB3_B,108_8.tif,19.0,,31.0,,12.0
v2b_minus_p2,DB3_B,108_8.tif,19.0,,30.0,,11.0
v2b_minus_p6,DB3_B,108_8.tif,19.0,,37.0,,18.0
v2a_minus_p1,DB3_B,109_1.tif,11.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,109_1.tif,11.0,,41.0,,30.0
v2a_minus_p6,DB3_B,109_1.tif,11.0,,37.0,,26.0
v2b_minus_p1,DB3_B,109_1.tif,11.0,,27.0,,16.0
v2b_minus_p2,DB3_B,109_1.tif,11.0,,29.0,,18.0
v2b_minus_p6,DB3_B,109_1.tif,11.0,,18.0,,7.0
v2a_minus_p1,DB3_B,109_2.tif,17.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,109_2.tif,17.0,,37.0,,20.0
v2a_minus_p6,DB3_B,109_2.tif,17.0,,47.0,,30.0
v2b_minus_p1,DB3_B,109_2.tif,17.0,,27.0,,10.0
v2b_minus_p2,DB3_B,109_2.tif,17.0,,31.0,,14.0
v2b_minus_p6,DB3_B,109_2.tif,17.0,,18.0,,1.0
v2a_minus_p1,DB3_B,109_3.tif,15.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,109_3.tif,15.0,,26.0,,11.0
v2a_minus_p6,DB3_B,109_3.tif,15.0,,38.0,,23.0
v2b_minus_p1,DB3_B,109_3.tif,15.0,,19.0,,4.0
v2b_minus_p2,DB3_B,109_3.tif,15.0,,23.0,,8.0
v2b_minus_p6,DB3_B,109_3.tif,15.0,,16.0,,1.0
v2a_minus_p1,DB3_B,109_4.tif,20.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,109_4.tif,20.0,,28.0,,8.0
v2a_minus_p6,DB3_B,109_4.tif,20.0,,26.0,,6.0
v2b_minus_p1,DB3_B,109_4.tif,20.0,,27.0,,7.0
v2b_minus_p2,DB3_B,109_4.tif,20.0,,19.0,,-1.0
v2b_minus_p6,DB3_B,109_4.tif,20.0,,24.0,,4.0
v2a_minus_p1,DB3_B,109_5.tif,31.0,,51.0,,20.0
v2a_minus_p2,DB3_B,109_5.tif,31.0,,50.0,,19.0
v2a_minus_p6,DB3_B,109_5.tif,31.0,,47.0,,16.0
v2b_minus_p1,DB3_B,109_5.tif,31.0,,45.0,,14.0
v2b_minus_p2,DB3_B,109_5.tif,31.0,,52.0,,21.0
v2b_minus_p6,DB3_B,109_5.tif,31.0,,45.0,,14.0
v2a_minus_p1,DB3_B,109_6.tif,38.0,,54.0,,16.0
v2a_minus_p2,DB3_B,109_6.tif,38.0,,51.0,,13.0
v2a_minus_p6,DB3_B,109_6.tif,38.0,,53.0,,15.0
v2b_minus_p1,DB3_B,109_6.tif,38.0,,49.0,,11.0
v2b_minus_p2,DB3_B,109_6.tif,38.0,,56.0,,18.0
v2b_minus_p6,DB3_B,109_6.tif,38.0,,44.0,,6.0
v2a_minus_p1,DB3_B,109_7.tif,11.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,109_7.tif,11.0,,22.0,,11.0
v2a_minus_p6,DB3_B,109_7.tif,11.0,,44.0,,33.0
v2b_minus_p1,DB3_B,109_7.tif,11.0,,19.0,,8.0
v2b_minus_p2,DB3_B,109_7.tif,11.0,,19.0,,8.0
v2b_minus_p6,DB3_B,109_7.tif,11.0,,12.0,,1.0
v2a_minus_p1,DB3_B,109_8.tif,16.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,109_8.tif,16.0,,32.0,,16.0
v2a_minus_p6,DB3_B,109_8.tif,16.0,,37.0,,21.0
v2b_minus_p1,DB3_B,109_8.tif,16.0,,28.0,,12.0
v2b_minus_p2,DB3_B,109_8.tif,16.0,,28.0,,12.0
v2b_minus_p6,DB3_B,109_8.tif,16.0,,22.0,,6.0
v2a_minus_p1,DB3_B,110_1.tif,12.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,110_1.tif,12.0,,20.0,,8.0
v2a_minus_p6,DB3_B,110_1.tif,12.0,,38.0,,26.0
v2b_minus_p1,DB3_B,110_1.tif,12.0,,24.0,,12.0
v2b_minus_p2,DB3_B,110_1.tif,12.0,,31.0,,19.0
v2b_minus_p6,DB3_B,110_1.tif,12.0,,16.0,,4.0
v2a_minus_p1,DB3_B,110_2.tif,17.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,110_2.tif,17.0,,23.0,,6.0
v2a_minus_p6,DB3_B,110_2.tif,17.0,,34.0,,17.0
v2b_minus_p1,DB3_B,110_2.tif,17.0,,16.0,,-1.0
v2b_minus_p2,DB3_B,110_2.tif,17.0,,24.0,,7.0
v2b_minus_p6,DB3_B,110_2.tif,17.0,,16.0,,-1.0
v2a_minus_p1,DB3_B,110_3.tif,11.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
v2a_minus_p2,DB3_B,110_3.tif,11.0,,21.0,,10.0
